Complaint ID,Product,Issue,State,Date received,Submitted via,Resolution Time Reponse
7406,Mortgage,"Complaint: Loan servicing, payments, escrow account",AZ,2015-11-06 00:00:00,Web,Instant
7407,Bank account or service,Complaint: Deposits and withdrawals,MD,2013-04-19 00:00:00,Ema,Fast
7408,Mortgage,"Complaint: Application, originator, mortgage broker",NY,2015-05-19 00:00:00,Web,Instant
7409,Debt collection,Complaint: False statements or representation,CA,2014-06-16 00:00:00,Ema,Instant
7410,Bank account or service,Complaint: Deposits and withdrawals,NJ,2014-11-06 00:00:00,Web,Instant
7411,Mortgage,"Complaint: Loan servicing, payments, escrow account",NC,2014-01-24 00:00:00,Web,Fast
7412,Mortgage,"Complaint: Application, originator, mortgage broker",CA,2015-08-17 00:00:00,Pos,Fast
7413,Payday loan,Complaint: Received a loan I didn't apply for,TX,2014-08-24 00:00:00,Web,Fast
7414,Credit card,Complaint: Credit card protection / Debt protection,NE,2015-05-13 00:00:00,Web,Instant
7415,Bank account or service,"Complaint: Account opening, closing, or management",PA,2013-01-25 00:00:00,Web,Fast
7416,Mortgage,"Complaint: Loan servicing, payments, escrow account",KS,2015-10-11 00:00:00,Web,Instant
7417,Debt collection,Complaint: Communication tactics,KY,2015-07-31 00:00:00,Web,Fast
7418,Mortgage,"Complaint: Loan servicing, payments, escrow account",RI,2015-07-29 00:00:00,Web,Instant
7419,Student loan,Complaint: Dealing with my lender or servicer,GA,2015-07-29 00:00:00,Web,Fast
7420,Bank account or service,Complaint: Using a debit or ATM card,NY,2014-09-06 00:00:00,Web,Instant
7421,Debt collection,Complaint: Improper contact or sharing of info,IL,2014-09-22 00:00:00,Web,Instant
7422,Debt collection,Complaint: Communication tactics,LA,2014-01-14 00:00:00,Web,Fast
7423,Bank account or service,Complaint: Deposits and withdrawals,NY,2016-07-29 00:00:00,Pho,Instant
7424,Mortgage,"Complaint: Loan servicing, payments, escrow account",GA,2016-10-02 00:00:00,Web,Fast
7425,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2016-06-09 00:00:00,Web,Instant
7426,Bank account or service,Complaint: Using a debit or ATM card,MD,2015-12-03 00:00:00,Web,Instant
7427,Bank account or service,"Complaint: Account opening, closing, or management",CA,2013-04-01 00:00:00,Ema,Fast
7428,Mortgage,"Complaint: Application, originator, mortgage broker",CA,2016-10-13 00:00:00,Web,Instant
7429,Payday loan,Complaint: Payment to acct not credited,FL,2015-04-07 00:00:00,Web,Instant
7430,Credit reporting,Complaint: Unable to get credit report/credit score,CO,2013-11-29 00:00:00,Ema,Instant
7431,Mortgage,"Complaint: Loan servicing, payments, escrow account",NY,2013-11-25 00:00:00,Web,Fast
7432,Bank account or service,Complaint: Deposits and withdrawals,CA,2013-10-24 00:00:00,Ema,Fast
7433,Credit card,Complaint: Billing disputes,VA,2014-10-27 00:00:00,Web,Fast
7434,Bank account or service,"Complaint: Account opening, closing, or management",DC,2016-08-07 00:00:00,Ema,Fast
7435,Bank account or service,"Complaint: Account opening, closing, or management",NY,2016-07-22 00:00:00,Web,Instant
7436,Student loan,Complaint: Dealing with my lender or servicer,CA,2016-06-15 00:00:00,Web,Fast
7437,Credit card,Complaint: Customer service / Customer relations,IL,2015-10-14 00:00:00,Web,Instant
7438,Debt collection,"Complaint: Loan modification,collection,foreclosure",RI,2016-06-22 00:00:00,Web,Instant
7439,Credit reporting,Complaint: Improper use of my credit report,FL,2013-07-20 00:00:00,Web,Instant
7440,Debt collection,"Complaint: Loan modification,collection,foreclosure",CO,2015-01-14 00:00:00,Web,Instant
7441,Student loan,Complaint: Dealing with my lender or servicer,TN,2014-09-12 00:00:00,Web,Instant
7442,Mortgage,"Complaint: Loan servicing, payments, escrow account",PA,2016-06-22 00:00:00,Pos,Fast
7443,Money transfers,Complaint: Fraud or scam,CA,2015-10-11 00:00:00,Pho,Fast
7444,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2014-01-02 00:00:00,Web,Instant
7445,Credit card,Complaint: Credit determination,MD,2013-04-24 00:00:00,Pos,Fast
7446,Consumer Loan,Complaint: Managing the loan or lease,WA,2016-07-13 00:00:00,Ema,Fast
7447,Bank account or service,Complaint: Using a debit or ATM card,NY,2016-04-08 00:00:00,Web,Instant
7448,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2015-05-21 00:00:00,Web,Instant
7449,Mortgage,Complaint: Settlement process and costs,CA,2015-11-09 00:00:00,Web,Instant
7450,Credit reporting,Complaint: Credit monitoring or identity protection,GA,2015-04-02 00:00:00,Web,Instant
7451,Mortgage,"Complaint: Loan servicing, payments, escrow account",PA,2014-06-24 00:00:00,Web,Instant
7452,Bank account or service,"Complaint: Account opening, closing, or management",CA,2014-01-17 00:00:00,Web,Instant
7453,Bank account or service,"Complaint: Account opening, closing, or management",CA,2014-12-15 00:00:00,Ema,Fast
7454,Mortgage,"Complaint: Application, originator, mortgage broker",CA,2015-10-12 00:00:00,Web,Fast
7455,Bank account or service,"Complaint: Account opening, closing, or management",MD,2015-05-26 00:00:00,Web,Instant
7456,Mortgage,"Complaint: Application, originator, mortgage broker",NJ,2015-09-15 00:00:00,Web,Fast
7457,Debt collection,Complaint: False statements or representation,NV,2014-07-17 00:00:00,Ema,Fast
7458,Mortgage,"Complaint: Application, originator, mortgage broker",TX,2015-12-06 00:00:00,Web,Instant
7459,Bank account or service,"Complaint: Account opening, closing, or management",TX,2016-07-28 00:00:00,Web,Instant
7460,Debt collection,"Complaint: Loan modification,collection,foreclosure",GA,2015-01-23 00:00:00,Web,Instant
7461,Bank account or service,Complaint: Deposits and withdrawals,CA,2014-10-21 00:00:00,Ema,Fast
7462,Mortgage,"Complaint: Loan servicing, payments, escrow account",MA,2014-06-02 00:00:00,Web,Instant
7463,Debt collection,Complaint: Communication tactics,NC,2014-10-10 00:00:00,Pos,Fast
7464,Consumer Loan,Complaint: Shopping for a loan or lease,FL,2014-09-19 00:00:00,Web,Fast
7465,Bank account or service,"Complaint: Account opening, closing, or management",HI,2014-01-22 00:00:00,Pos,Fast
7466,Debt collection,Complaint: False statements or representation,OH,2014-03-04 00:00:00,Web,Instant
7467,Mortgage,"Complaint: Application, originator, mortgage broker",CA,2015-08-17 00:00:00,Web,Instant
7468,Student loan,Complaint: Can't repay my loan,VA,2016-03-01 00:00:00,Web,Instant
7469,Credit reporting,Complaint: Unable to get credit report/credit score,NY,2013-08-26 00:00:00,Web,Fast
7470,Credit card,Complaint: Closing/Cancelling account,CT,2015-09-18 00:00:00,Web,Instant
7471,Debt collection,Complaint: Taking/threatening an illegal action,NY,2015-05-22 00:00:00,Web,Fast
7472,Mortgage,Complaint: Settlement process and costs,CA,2016-06-21 00:00:00,Web,Fast
7473,Mortgage,"Complaint: Loan servicing, payments, escrow account",IL,2016-05-16 00:00:00,Web,Instant
7474,Mortgage,"Complaint: Loan servicing, payments, escrow account",SC,2014-02-21 00:00:00,Web,Instant
7475,Payday loan,Complaint: Charged fees or interest I didn't expect,FL,2015-02-23 00:00:00,Web,Fast
7476,Mortgage,"Complaint: Loan servicing, payments, escrow account",NC,2014-03-13 00:00:00,Web,Instant
7477,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2016-01-23 00:00:00,Web,Instant
7478,Debt collection,Complaint: Communication tactics,MD,2014-10-07 00:00:00,Web,Instant
7479,Mortgage,"Complaint: Loan servicing, payments, escrow account",NC,2013-03-15 00:00:00,Ema,Fast
7480,Credit reporting,Complaint: Credit reporting company's investigation,CA,2013-06-02 00:00:00,Web,Fast
7481,Bank account or service,"Complaint: Account opening, closing, or management",IL,2014-05-21 00:00:00,Ema,Fast
7482,Debt collection,"Complaint: Loan modification,collection,foreclosure",FL,2015-03-23 00:00:00,Web,Instant
7483,Student loan,Complaint: Dealing with my lender or servicer,TX,2015-04-25 00:00:00,Web,Instant
7484,Bank account or service,Complaint: Deposits and withdrawals,NJ,2013-10-15 00:00:00,Web,Fast
7485,Credit card,Complaint: Billing statement,NY,2015-05-05 00:00:00,Web,Instant
7486,Mortgage,Complaint: Settlement process and costs,CA,2013-03-29 00:00:00,Web,Instant
7487,Bank account or service,"Complaint: Account opening, closing, or management",CA,2015-12-06 00:00:00,Web,Instant
7488,Mortgage,"Complaint: Loan servicing, payments, escrow account",CO,2015-11-20 00:00:00,Web,Fast
7489,Mortgage,"Complaint: Loan servicing, payments, escrow account",WA,2015-12-29 00:00:00,Web,Instant
7490,Student loan,Complaint: Repaying your loan,CA,2013-03-21 00:00:00,Web,Instant
7491,Credit reporting,Complaint: Credit reporting company's investigation,CA,2014-03-13 00:00:00,Web,Fast
7492,Credit card,Complaint: Payoff process,AZ,2013-03-21 00:00:00,Ema,Fast
7493,Credit reporting,Complaint: Credit reporting company's investigation,NC,2013-09-04 00:00:00,Web,Fast
7494,Credit card,Complaint: Credit card protection / Debt protection,NC,2016-07-25 00:00:00,Web,Instant
7495,Bank account or service,Complaint: Deposits and withdrawals,CA,2013-10-31 00:00:00,Ema,Fast
7496,Bank account or service,"Complaint: Account opening, closing, or management",FL,2014-08-09 00:00:00,Ema,Fast
7497,Bank account or service,Complaint: Deposits and withdrawals,NY,2016-07-15 00:00:00,Web,Instant
7498,Debt collection,Complaint: Communication tactics,OR,2016-05-25 00:00:00,Web,Instant
7499,Credit card,Complaint: Credit determination,NY,2014-12-23 00:00:00,Ema,Fast
7500,Mortgage,"Complaint: Loan servicing, payments, escrow account",VT,2015-02-21 00:00:00,Web,Fast
7501,Credit reporting,Complaint: Improper use of my credit report,FL,2013-02-13 00:00:00,Web,Instant
7502,Debt collection,Complaint: False statements or representation,FL,2016-11-05 00:00:00,Web,Instant
7503,Credit reporting,Complaint: Credit reporting company's investigation,TN,2013-11-10 00:00:00,Web,Instant
7504,Debt collection,Complaint: Taking/threatening an illegal action,TX,2015-04-12 00:00:00,Web,Instant
7505,Mortgage,"Complaint: Loan servicing, payments, escrow account",WI,2015-12-23 00:00:00,Web,Instant
7506,Credit card,Complaint: Unsolicited issuance of credit card,TN,2014-11-26 00:00:00,Web,Instant
7507,Bank account or service,Complaint: Deposits and withdrawals,NY,2016-12-02 00:00:00,Web,Instant
7508,Mortgage,"Complaint: Loan servicing, payments, escrow account",KY,2014-01-14 00:00:00,Web,Fast
7509,Credit reporting,Complaint: Improper use of my credit report,GA,2015-10-13 00:00:00,Web,Instant
7510,Debt collection,"Complaint: Loan modification,collection,foreclosure",MD,2015-06-14 00:00:00,Web,Instant
7511,Mortgage,"Complaint: Loan servicing, payments, escrow account",SC,2016-02-23 00:00:00,Web,Instant
7512,Credit reporting,Complaint: Credit reporting company's investigation,GA,2016-08-07 00:00:00,Web,Fast
7513,Mortgage,"Complaint: Application, originator, mortgage broker",MD,2014-08-01 00:00:00,Pho,Fast
7514,Bank account or service,"Complaint: Account opening, closing, or management",CA,2016-12-01 00:00:00,Web,Instant
7515,Other financial service,Complaint: Fraud or scam,PA,2016-06-28 00:00:00,Ema,Fast
7516,Bank account or service,Complaint: Deposits and withdrawals,MO,2015-02-06 00:00:00,Web,Instant
7517,Mortgage,Complaint: Settlement process and costs,CA,2014-02-19 00:00:00,Web,Instant
7518,Consumer Loan,Complaint: Managing the loan or lease,MD,2016-02-15 00:00:00,Web,Fast
7519,Bank account or service,"Complaint: Account opening, closing, or management",WV,2016-08-09 00:00:00,Pos,Fast
7520,Mortgage,"Complaint: Application, originator, mortgage broker",AL,2016-11-01 00:00:00,Web,Instant
7521,Credit card,Complaint: Late fee,CO,2014-01-03 00:00:00,Web,Instant
7522,Bank account or service,Complaint: Problems caused by my funds being low,VA,2016-04-25 00:00:00,Web,Fast
7523,Bank account or service,"Complaint: Account opening, closing, or management",OR,2016-09-13 00:00:00,Web,Fast
7524,Credit reporting,Complaint: Unable to get credit report/credit score,LA,2015-11-03 00:00:00,Web,Instant
7525,Mortgage,"Complaint: Loan servicing, payments, escrow account",WI,2014-01-31 00:00:00,Web,Instant
7526,Mortgage,"Complaint: Application, originator, mortgage broker",MO,2013-07-30 00:00:00,Ema,Fast
7527,Bank account or service,Complaint: Problems caused by my funds being low,OR,2014-04-22 00:00:00,Pos,Fast
7528,Mortgage,"Complaint: Loan servicing, payments, escrow account",KY,2013-11-20 00:00:00,Pos,Fast
7529,Mortgage,Complaint: Settlement process and costs,NC,2015-06-18 00:00:00,Pho,Fast
7530,Credit card,Complaint: Credit line increase/decrease,FL,2014-03-18 00:00:00,Pho,Fast
7531,Bank account or service,Complaint: Problems caused by my funds being low,MO,2014-09-26 00:00:00,Web,Instant
7532,Debt collection,Complaint: False statements or representation,CA,2015-03-08 00:00:00,Web,Fast
7533,Bank account or service,"Complaint: Account opening, closing, or management",OH,2015-06-01 00:00:00,Web,Instant
7534,Bank account or service,Complaint: Deposits and withdrawals,DC,2013-06-24 00:00:00,Pho,Fast
7535,Debt collection,Complaint: Communication tactics,NJ,2015-07-23 00:00:00,Web,Instant
7536,Debt collection,Complaint: False statements or representation,CO,2016-02-14 00:00:00,Web,Instant
7537,Mortgage,"Complaint: Application, originator, mortgage broker",CA,2015-02-27 00:00:00,Web,Instant
7538,Student loan,Complaint: Repaying your loan,PA,2013-10-16 00:00:00,Web,Fast
7539,Bank account or service,Complaint: Deposits and withdrawals,CO,2016-06-15 00:00:00,Web,Instant
7540,Credit reporting,Complaint: Credit reporting company's investigation,NY,2015-10-13 00:00:00,Web,Instant
7541,Mortgage,"Complaint: Loan servicing, payments, escrow account",NJ,2014-09-12 00:00:00,Ema,Fast
7542,Credit card,Complaint: Billing disputes,CA,2015-05-18 00:00:00,Web,Instant
7543,Student loan,Complaint: Dealing with my lender or servicer,KS,2016-06-04 00:00:00,Web,Fast
7544,Debt collection,Complaint: Taking/threatening an illegal action,FL,2013-08-10 00:00:00,Web,Instant
7545,Mortgage,"Complaint: Loan servicing, payments, escrow account",FL,2015-10-27 00:00:00,Web,Instant
7546,Debt collection,Complaint: Taking/threatening an illegal action,TN,2014-09-13 00:00:00,Web,Fast
7547,Student loan,Complaint: Can't repay my loan,GA,2015-04-20 00:00:00,Web,Fast
7548,Bank account or service,"Complaint: Account opening, closing, or management",NY,2014-10-12 00:00:00,Ema,Fast
7549,Credit reporting,Complaint: Unable to get credit report/credit score,TN,2016-03-08 00:00:00,Web,Instant
7550,Credit card,Complaint: Credit card protection / Debt protection,RI,2015-08-09 00:00:00,Web,Fast
7551,Debt collection,Complaint: Taking/threatening an illegal action,MS,2016-02-06 00:00:00,Pho,Instant
7552,Mortgage,Complaint: Credit decision / Underwriting,TX,2013-05-23 00:00:00,Web,Fast
7553,Credit card,Complaint: Advertising and marketing,OK,2016-06-14 00:00:00,Web,Instant
7554,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2015-04-06 00:00:00,Web,Instant
7555,Mortgage,"Complaint: Loan servicing, payments, escrow account",VA,2016-06-15 00:00:00,Web,Instant
7556,Bank account or service,Complaint: Deposits and withdrawals,VA,2016-02-29 00:00:00,Web,Instant
7557,Mortgage,"Complaint: Application, originator, mortgage broker",MN,2016-05-06 00:00:00,Web,Fast
7558,Bank account or service,Complaint: Problems caused by my funds being low,OR,2015-12-28 00:00:00,Pho,Fast
7559,Debt collection,Complaint: False statements or representation,FL,2015-01-24 00:00:00,Web,Instant
7560,Mortgage,"Complaint: Loan servicing, payments, escrow account",FL,2016-04-22 00:00:00,Ema,Fast
7561,Mortgage,"Complaint: Loan servicing, payments, escrow account",FL,2014-03-27 00:00:00,Web,Fast
7562,Mortgage,"Complaint: Loan servicing, payments, escrow account",FL,2014-01-04 00:00:00,Web,Instant
7563,Consumer Loan,Complaint: Taking out the loan or lease,TX,2016-06-07 00:00:00,Web,Instant
7564,Mortgage,"Complaint: Loan servicing, payments, escrow account",GA,2015-03-12 00:00:00,Web,Instant
7565,Credit reporting,Complaint: Credit reporting company's investigation,CA,2016-03-05 00:00:00,Web,Instant
7566,Bank account or service,"Complaint: Account opening, closing, or management",TX,2014-12-16 00:00:00,Web,Instant
7567,Mortgage,"Complaint: Loan servicing, payments, escrow account",NY,2015-12-24 00:00:00,Ema,Fast
7568,Bank account or service,Complaint: Using a debit or ATM card,IL,2015-08-20 00:00:00,Ema,Fast
7569,Consumer Loan,Complaint: Managing the loan or lease,FL,2015-07-16 00:00:00,Web,Instant
7570,Debt collection,"Complaint: Loan modification,collection,foreclosure",TX,2015-12-28 00:00:00,Web,Instant
7571,Credit reporting,Complaint: Unable to get credit report/credit score,KY,2013-07-29 00:00:00,Web,Instant
